Date,SMALL LoBM,ME1 BM2,SMALL HiBM,BIG LoBM,ME2 BM2,BIG HiBM
20110803  ,-0.84  ,-0.96  ,-0.77  ,-0.25  ,-0.62  ,-0.51
20110804  ,-4.91  ,-4.51  ,-3.87  ,-4.40  ,-4.51  ,-4.66
20110805  ,-2.38  ,-2.19  ,-2.08  ,-1.03  ,-1.08  ,-1.09
20110808  ,-5.49  ,-5.40  ,-4.93  ,-4.78  ,-4.93  ,-5.86
20110809   ,2.89   ,2.73   ,2.14   ,3.47   ,2.77   ,3.41
20110810  ,-1.07  ,-1.63  ,-1.69  ,-2.99  ,-2.64  ,-4.50
20110811   ,2.29   ,2.15   ,1.99   ,2.82   ,2.91   ,3.72
20110812   ,1.01   ,1.01   ,0.65   ,1.47   ,1.32   ,1.32
20110815   ,2.55   ,2.22   ,1.94   ,1.82   ,1.91   ,2.39
20110816  ,-0.95  ,-0.88  ,-0.61  ,-0.64  ,-0.68  ,-1.02
20110817   ,0.35   ,0.21   ,0.50   ,0.21   ,0.26   ,0.41
20110818  ,-4.04  ,-3.65  ,-2.95  ,-4.29  ,-3.97  ,-4.58
20110819  ,-1.31  ,-1.51  ,-1.36  ,-1.70  ,-1.55  ,-1.64
20110822  ,-0.37  ,-0.55  ,-0.71   ,0.23   ,0.03  ,-0.27
20110823   ,2.18   ,2.20   ,2.02   ,2.76   ,2.24   ,2.09
20110824  ,-0.01   ,0.20   ,0.31   ,0.57   ,0.57   ,1.31
20110825  ,-0.81  ,-0.62  ,-0.70  ,-1.11  ,-0.92  ,-0.84
20110826   ,1.71   ,1.47   ,1.16   ,1.54   ,0.98   ,0.51
20110829   ,2.37   ,2.19   ,2.30   ,2.03   ,1.87   ,2.68
20110830   ,0.92   ,0.61   ,0.52   ,0.55   ,0.52   ,0.20
20110831   ,0.81   ,0.88   ,0.58   ,1.10   ,1.28   ,1.32
20110901  ,-0.73  ,-0.84  ,-0.94  ,-0.42  ,-0.56  ,-0.82
20110902  ,-1.68  ,-1.86  ,-1.77  ,-2.06  ,-2.21  ,-3.01
20110905  ,-1.60  ,-1.70  ,-1.37  ,-1.64  ,-2.01  ,-2.22
20110906  ,-1.26  ,-1.59  ,-1.36  ,-0.99  ,-1.02  ,-1.62
20110907   ,2.85   ,2.72   ,2.53   ,2.94   ,3.10   ,3.53
20110908  ,-0.72  ,-0.98  ,-1.05  ,-0.80  ,-0.65  ,-1.05
20110909  ,-2.04  ,-1.93  ,-1.72  ,-2.54  ,-2.60  ,-3.38
20110912  ,-1.22  ,-1.32  ,-0.88  ,-0.72  ,-1.01  ,-1.19
20110913   ,1.10   ,0.94   ,0.93   ,0.93   ,0.86   ,1.37
20110914   ,0.27   ,0.45   ,0.42   ,1.19   ,1.05   ,1.20
20110915   ,1.47   ,1.47   ,1.35   ,1.56   ,1.98   ,2.55
20110916   ,0.96   ,0.85   ,0.82   ,0.53   ,0.53   ,0.36
20110919  ,-1.53  ,-1.63  ,-1.43  ,-1.11  ,-1.56  ,-2.19
20110920  ,-0.63  ,-0.85  ,-1.01   ,0.20   ,0.32   ,0.19
20110921  ,-2.12  ,-2.15  ,-1.97  ,-1.96  ,-2.31  ,-2.81
20110922  ,-3.70  ,-3.47  ,-2.57  ,-3.88  ,-4.06  ,-4.03
20110923  ,-0.31  ,-0.14  ,-0.06   ,0.23   ,0.23   ,0.93
20110926  ,-0.36  ,-0.17  ,-0.13   ,1.13   ,1.11   ,2.25
20110927   ,2.49   ,2.53   ,2.17   ,2.26   ,2.70   ,2.78
20110928  ,-1.45  ,-1.31  ,-0.58  ,-1.59  ,-1.45  ,-1.58
20110929   ,0.34   ,0.79   ,1.11   ,0.06   ,0.64   ,1.68
20110930  ,-1.67  ,-1.70  ,-1.38  ,-2.28  ,-1.95  ,-2.55
20111003  ,-3.56  ,-3.49  ,-3.13  ,-2.51  ,-2.78  ,-3.39
20111004   ,0.78   ,0.77   ,0.89   ,0.53   ,0.10   ,0.27
20111005   ,1.02   ,0.82   ,0.41   ,1.78   ,1.97   ,2.27
20111006   ,2.58   ,2.32   ,1.83   ,2.37   ,2.57   ,2.93
20111007  ,-0.31  ,-0.26  ,-0.63  ,-0.05   ,0.03  ,-0.68
20111010   ,2.61   ,2.62   ,2.14   ,2.88   ,2.87   ,3.38
20111011   ,0.83   ,0.81   ,0.76   ,0.34   ,0.25   ,0.17
20111012   ,1.47   ,1.54   ,1.17   ,1.13   ,1.44   ,2.04
20111013   ,0.26   ,0.19   ,0.11   ,0.20  ,-0.21  ,-1.01
20111014   ,1.04   ,0.95   ,0.42   ,1.36   ,1.43   ,1.12
20111017  ,-1.35  ,-1.31  ,-0.97  ,-1.39  ,-1.28  ,-1.82
20111018   ,0.60   ,0.59   ,0.62   ,0.40   ,0.76   ,1.03
20111019  ,-0.91  ,-0.75  ,-0.50  ,-1.04  ,-0.44  ,-0.14
20111020  ,-0.44  ,-0.60  ,-0.34  ,-0.34  ,-0.37  ,-0.35
20111021   ,1.46   ,1.52   ,1.37   ,2.04   ,2.09   ,2.22
20111024   ,2.42   ,2.31   ,1.69   ,1.79   ,1.60   ,1.77
20111025  ,-1.28  ,-1.33  ,-1.44  ,-1.40  ,-1.18  ,-1.68
20111026   ,0.85   ,0.70   ,0.63   ,0.31   ,0.71   ,0.73
20111027   ,3.85   ,4.02   ,3.52   ,3.71   ,3.79   ,5.38
20111028   ,0.25  ,-0.02   ,0.01   ,0.35   ,0.13  ,-0.26
20111031  ,-2.45  ,-2.69  ,-2.65  ,-2.71  ,-3.14  ,-3.79
20111101  ,-2.98  ,-3.10  ,-2.71  ,-2.69  ,-3.02  ,-4.18
20111102   ,0.99   ,0.84   ,0.87   ,0.91   ,0.97   ,1.51
20111103   ,1.60   ,1.49   ,1.20   ,1.85   ,1.74   ,1.92
20111104   ,0.24  ,-0.01  ,-0.04  ,-0.08  ,-0.31  ,-0.86
20111107  ,-0.03  ,-0.25   ,0.02  ,-0.10   ,0.31   ,0.12
20111108   ,0.59   ,0.53   ,0.35   ,0.91   ,0.80   ,1.08
20111109  ,-2.88  ,-2.66  ,-2.18  ,-2.91  ,-2.81  ,-3.69
20111110  ,-0.60  ,-0.28  ,-0.25  ,-0.27   ,0.12   ,0.26
20111111   ,2.00   ,1.84   ,1.57   ,2.03   ,2.21   ,2.30
20111114  ,-0.61  ,-0.64  ,-0.61  ,-0.72  ,-0.89  ,-1.21
20111115  ,-0.10  ,-0.16  ,-0.08   ,0.15  ,-0.28  ,-0.77
20111116  ,-1.49  ,-1.26  ,-1.16  ,-1.17  ,-1.11  ,-1.26
20111117  ,-1.09  ,-0.90  ,-0.57  ,-1.40  ,-1.36  ,-1.38
20111118  ,-0.54  ,-0.24  ,-0.05  ,-0.51  ,-0.30  ,-0.13
20111121  ,-2.18  ,-2.10  ,-1.55  ,-2.02  ,-2.18  ,-2.41
20111122  ,-0.34  ,-0.49  ,-0.42  ,-0.07  ,-0.32  ,-0.70
20111123  ,-2.37  ,-2.26  ,-1.90  ,-2.07  ,-2.07  ,-2.47
20111124  ,-0.19  ,-0.27  ,-0.42  ,-0.24  ,-0.32  ,-0.16
20111125  ,-1.04  ,-1.02  ,-0.99  ,-0.49  ,-0.42  ,-0.19
20111128   ,3.12   ,2.86   ,2.25   ,3.04   ,3.16   ,3.47
20111129   ,0.68   ,0.70   ,0.77   ,0.56   ,0.79   ,0.57
20111130   ,3.65   ,3.44   ,2.93   ,3.62   ,3.77   ,4.45
20111201  ,-0.20  ,-0.16  ,-0.15   ,0.26   ,0.10  ,-0.16
20111202   ,0.33   ,0.31   ,0.32  ,-0.16  ,-0.02   ,0.75
20111205   ,1.15   ,1.22   ,1.06   ,0.71   ,0.86   ,1.41
20111206  ,-0.40  ,-0.50  ,-0.52  ,-0.27  ,-0.30  ,-0.25
20111207   ,0.28   ,0.52   ,0.66   ,0.18   ,0.45   ,0.35
20111208  ,-1.95  ,-1.99  ,-1.75  ,-1.56  ,-1.99  ,-2.66
20111209   ,1.04   ,1.24   ,1.08   ,0.98   ,1.04   ,1.64
20111212  ,-1.62  ,-1.44  ,-1.14  ,-1.46  ,-1.70  ,-2.33
20111213  ,-1.45  ,-1.36  ,-1.09  ,-1.02  ,-0.89  ,-0.99
20111214  ,-1.69  ,-1.48  ,-0.85  ,-1.60  ,-1.55  ,-1.55
20111215  ,-0.11   ,0.14   ,0.12   ,0.12   ,0.28   ,0.47
20111216   ,0.39   ,0.27   ,0.07   ,0.19   ,0.32   ,0.22
20111219  ,-1.27  ,-1.26  ,-1.19  ,-0.83  ,-1.00  ,-1.23
20111220   ,2.49   ,2.44   ,2.09   ,2.35   ,2.46   ,2.76
20111221  ,-0.01   ,0.32   ,0.43  ,-0.41   ,0.26   ,0.40
20111222   ,0.18   ,0.33   ,0.35   ,0.44   ,0.72   ,1.24
20111223   ,0.55   ,0.48   ,0.30   ,0.80   ,0.72   ,0.70
20111226   ,0.01   ,0.12   ,0.05   ,0.11   ,0.13   ,0.05
20111227   ,0.23   ,0.20   ,0.06   ,0.13   ,0.09  ,-0.17
20111228  ,-1.49  ,-1.35  ,-1.09  ,-1.14  ,-1.28  ,-1.60
20111229   ,0.80   ,0.78   ,0.78   ,0.79   ,0.91   ,1.15
20111230   ,0.73   ,0.60   ,0.63   ,0.19   ,0.36   ,0.20
20120102   ,0.30   ,0.21   ,0.24   ,0.22   ,0.32   ,0.50
20120103   ,1.64   ,1.71   ,1.33   ,1.61   ,1.80   ,1.96
20120104  ,-0.18  ,-0.20   ,0.16  ,-0.07  ,-0.09  ,-0.40
20120105  ,-0.39  ,-0.60  ,-0.58  ,-0.47  ,-0.70  ,-0.88
20120106  ,-0.33  ,-0.34  ,-0.41  ,-0.25  ,-0.46  ,-0.58
20120109   ,0.70   ,0.33   ,0.15   ,0.24   ,0.15   ,0.07
20120110   ,1.08   ,0.94   ,0.97   ,1.04   ,1.08   ,1.58
20120111   ,0.08   ,0.16   ,0.12  ,-0.34  ,-0.35   ,0.13
20120112   ,0.55   ,0.47   ,0.34   ,0.40   ,0.23   ,0.47
20120113  ,-0.30  ,-0.40  ,-0.29  ,-0.42  ,-0.59  ,-0.67
20120116   ,0.00   ,0.04   ,0.03   ,0.07   ,0.02   ,0.02
20120117   ,0.70   ,0.80   ,0.57   ,0.86   ,0.89   ,0.59
20120118   ,1.34   ,1.35   ,0.99   ,1.26   ,0.94   ,1.01
20120119   ,0.67   ,0.86   ,0.54   ,0.71   ,0.75   ,1.53
20120120   ,0.28   ,0.47   ,0.81   ,0.13   ,0.02   ,0.48
20120123   ,0.41   ,0.55   ,0.47   ,0.32   ,0.41   ,0.63
20120124  ,-0.24  ,-0.13  ,-0.21  ,-0.22  ,-0.24  ,-0.48
20120125   ,1.09   ,0.88   ,0.79   ,1.10   ,0.75   ,0.46
20120126   ,0.27   ,0.37   ,0.14   ,0.28   ,0.20   ,0.11
20120127   ,0.85   ,0.81   ,0.69   ,0.10   ,0.03  ,-0.01
20120130  ,-0.69  ,-0.68  ,-0.47  ,-0.46  ,-0.71  ,-1.11
20120131   ,0.13   ,0.17   ,0.21   ,0.02   ,0.07   ,0.13
20120201   ,1.63   ,1.57   ,1.44   ,1.15   ,1.34   ,1.76
20120202   ,0.76   ,0.57   ,0.54   ,0.28   ,0.17   ,0.31
20120203   ,1.15   ,1.02   ,0.81   ,1.13   ,1.10   ,1.44
20120206   ,0.32   ,0.14   ,0.30  ,-0.02   ,0.16  ,-0.13
20120207  ,-0.04   ,0.08   ,0.13   ,0.33   ,0.28   ,0.45
20120208   ,0.12   ,0.46   ,0.59   ,0.09   ,0.15   ,0.50
20120209  ,-0.16   ,0.05  ,-0.10   ,0.31   ,0.15   ,0.06
20120210  ,-0.94  ,-1.05  ,-1.04  ,-0.84  ,-1.02  ,-1.39
20120213   ,0.79   ,0.78   ,0.73   ,0.76   ,0.66   ,0.69
20120214  ,-0.58  ,-0.58  ,-0.47  ,-0.08  ,-0.33  ,-0.56
20120215  ,-0.06   ,0.00  ,-0.09  ,-0.06   ,0.13   ,0.12
20120216   ,0.53   ,0.51   ,0.38   ,0.66   ,0.57   ,0.74
20120217   ,0.20   ,0.31   ,0.38   ,0.11   ,0.44   ,0.76
20120220   ,0.59   ,0.66   ,0.38   ,0.57   ,0.74   ,0.68
20120221  ,-0.24  ,-0.23  ,-0.10  ,-0.08  ,-0.30  ,-0.08
20120222  ,-0.23  ,-0.05  ,-0.17  ,-0.11  ,-0.20  ,-0.74
20120223   ,1.28   ,0.87   ,0.99   ,0.66   ,0.46   ,0.49
20120224   ,0.24   ,0.03  ,-0.26   ,0.29   ,0.28   ,0.37
20120227  ,-0.15  ,-0.14   ,0.09  ,-0.16  ,-0.11  ,-0.12
20120228   ,0.22   ,0.26   ,0.20   ,0.64   ,0.47   ,0.48
20120229  ,-1.13  ,-0.85  ,-0.91  ,-0.50  ,-0.63  ,-0.59
20120301   ,0.23   ,0.18   ,0.07   ,0.47   ,0.49   ,0.77
20120302  ,-0.79  ,-0.72  ,-0.58  ,-0.48  ,-0.62  ,-0.39
20120305  ,-0.43  ,-0.30  ,-0.08  ,-0.48  ,-0.44  ,-0.52
20120306  ,-2.25  ,-1.92  ,-1.33  ,-1.89  ,-2.11  ,-2.48
20120307   ,0.68   ,0.55   ,0.55   ,0.67   ,0.46   ,0.71
20120308   ,1.54   ,1.43   ,1.05   ,1.64   ,1.55   ,1.57
20120309   ,0.19   ,0.31   ,0.20   ,0.02   ,0.09  ,-0.05
20120312  ,-0.28  ,-0.05  ,-0.11   ,0.02  ,-0.03  ,-0.27
20120313   ,0.84   ,0.87   ,0.72   ,1.17   ,1.09   ,1.79
20120314  ,-0.64  ,-0.51  ,-0.51  ,-0.11  ,-0.31  ,-0.01
20120315   ,0.53   ,0.67   ,0.68   ,0.63   ,0.59   ,0.92
20120316   ,0.50   ,0.39   ,0.50   ,0.43   ,0.46   ,0.55
20120319   ,0.45   ,0.58   ,0.62   ,0.46   ,0.27   ,0.37
20120320  ,-0.91  ,-0.83  ,-0.73  ,-0.58  ,-0.85  ,-0.62
20120321   ,0.01  ,-0.06  ,-0.17  ,-0.12  ,-0.22  ,-0.45
20120322  ,-0.65  ,-0.56  ,-0.36  ,-0.54  ,-0.67  ,-0.94
20120323   ,0.66   ,0.62   ,0.56   ,0.19   ,0.38   ,0.42
20120326   ,1.45   ,1.14   ,0.66   ,1.37   ,1.18   ,1.10
20120327  ,-0.27  ,-0.09   ,0.12  ,-0.06  ,-0.19  ,-0.29
20120328  ,-0.66  ,-0.50  ,-0.19  ,-0.48  ,-0.61  ,-0.56
20120329  ,-0.23  ,-0.30  ,-0.20  ,-0.36  ,-0.53  ,-0.79
20120330   ,0.41   ,0.20   ,0.04   ,0.44   ,0.53   ,0.40
20120402   ,0.84   ,0.75   ,0.51   ,1.17   ,0.95   ,0.69
20120403  ,-0.83  ,-0.95  ,-0.88  ,-0.52  ,-0.89  ,-1.11
20120404  ,-1.66  ,-1.53  ,-1.34  ,-1.60  ,-1.61  ,-1.76
20120405  ,-0.28  ,-0.36  ,-0.35   ,0.08  ,-0.23  ,-0.53
20120406   ,0.20   ,0.17   ,0.21   ,0.08   ,0.07   ,0.06
20120409  ,-0.76  ,-0.85  ,-0.90  ,-0.64  ,-0.72  ,-0.86
20120410  ,-1.65  ,-1.40  ,-1.03  ,-1.60  ,-1.57  ,-2.01
20120411   ,0.62   ,0.63   ,0.35   ,0.49   ,0.50   ,0.83
20120412   ,1.53   ,1.52   ,1.16   ,1.45   ,1.55   ,1.47
20120413  ,-0.68  ,-0.80  ,-0.66  ,-1.01  ,-1.20  ,-1.70
20120416  ,-0.37  ,-0.13   ,0.04  ,-0.09   ,0.21   ,0.15
20120417   ,0.62   ,0.72   ,0.70   ,1.33   ,1.24   ,1.49
20120418   ,0.16   ,0.06  ,-0.08   ,0.03  ,-0.10  ,-0.69
20120419  ,-0.40  ,-0.58  ,-0.62  ,-0.43  ,-0.43  ,-0.59
20120420   ,0.46   ,0.57   ,0.60   ,0.40   ,0.38   ,0.43
20120423  ,-1.26  ,-1.27  ,-0.99  ,-1.33  ,-1.31  ,-1.40
20120424   ,0.14   ,0.33   ,0.27   ,0.06   ,0.45   ,0.95
20120425   ,1.42   ,1.20   ,0.96   ,1.61   ,1.14   ,1.01
20120426   ,0.69   ,0.56   ,0.41   ,0.45   ,0.65   ,0.64
20120427   ,0.74   ,0.59   ,0.53   ,0.45   ,0.51   ,0.22
20120430  ,-0.17  ,-0.17  ,-0.20  ,-0.36  ,-0.24  ,-0.16
20120501  ,-0.26  ,-0.30  ,-0.47   ,0.09   ,0.07   ,0.50
20120502   ,0.31   ,0.15   ,0.30   ,0.02  ,-0.37  ,-0.70
20120503  ,-0.93  ,-0.89  ,-0.64  ,-0.50  ,-0.60  ,-0.72
20120504  ,-1.53  ,-1.28  ,-1.00  ,-1.68  ,-1.49  ,-1.33
20120507  ,-0.82  ,-0.81  ,-0.76  ,-0.47  ,-0.28   ,0.07
20120508  ,-1.09  ,-0.54  ,-0.17  ,-0.82  ,-0.88  ,-0.87
20120509  ,-1.06  ,-1.10  ,-1.05  ,-0.59  ,-0.66  ,-1.03
20120510   ,0.59   ,0.36   ,0.36  ,-0.03   ,0.17   ,0.97
20120511  ,-0.34  ,-0.43  ,-0.81   ,0.01  ,-0.11  ,-0.74
20120514  ,-1.86  ,-1.55  ,-1.35  ,-1.33  ,-1.32  ,-1.72
20120515  ,-1.16  ,-1.12  ,-0.96  ,-0.74  ,-0.95  ,-1.20
20120516  ,-1.15  ,-1.15  ,-1.17  ,-0.71  ,-0.60  ,-0.83
20120517  ,-0.61  ,-0.57  ,-0.16  ,-1.18  ,-0.79  ,-1.12
20120518  ,-1.21  ,-1.19  ,-1.08  ,-1.09  ,-1.14  ,-0.69
20120521   ,1.38   ,1.03   ,0.84   ,1.67   ,1.05   ,0.88
20120522   ,0.06   ,0.08  ,-0.09   ,0.21   ,0.37   ,0.76
20120523  ,-0.53  ,-0.67  ,-0.45  ,-0.81  ,-0.97  ,-1.11
20120524   ,0.06  ,-0.03   ,0.01   ,0.05   ,0.23   ,0.39
20120525   ,0.11  ,-0.01  ,-0.09  ,-0.05  ,-0.11  ,-0.10
20120528   ,0.19   ,0.24   ,0.02   ,0.29   ,0.17  ,-0.02
20120529   ,0.97   ,0.94   ,0.77   ,1.01   ,0.86   ,0.72
20120530  ,-1.52  ,-1.46  ,-1.07  ,-1.44  ,-1.70  ,-1.90
20120531   ,0.20   ,0.06   ,0.25  ,-0.41  ,-0.24   ,0.09
20120601  ,-2.00  ,-1.92  ,-1.67  ,-2.22  ,-1.78  ,-1.97
20120604  ,-0.65  ,-0.78  ,-0.87  ,-0.26  ,-0.39  ,-0.29
20120605   ,0.87   ,0.73   ,0.63   ,0.47   ,0.59   ,0.79
20120606   ,2.02   ,2.17   ,1.77   ,2.29   ,2.30   ,2.73
20120607   ,0.26   ,0.26   ,0.21   ,0.34   ,0.45   ,0.34
20120608  ,-0.03  ,-0.21  ,-0.06   ,0.09  ,-0.16   ,0.13
20120611  ,-0.67  ,-0.70  ,-0.61  ,-0.62  ,-0.52  ,-0.70
20120612   ,0.49   ,0.64   ,0.30   ,0.83   ,0.71   ,0.77
20120613  ,-0.69  ,-0.79  ,-0.38  ,-0.33  ,-0.44  ,-0.25
20120614   ,0.45   ,0.37   ,0.60   ,0.44   ,0.54   ,0.99
20120615   ,1.16   ,0.97   ,0.94   ,0.91   ,1.12   ,1.40
20120618   ,0.66   ,0.31   ,0.19   ,0.44   ,0.30  ,-0.41
20120619   ,1.21   ,1.17   ,0.92   ,1.22   ,1.25   ,1.61
20120620   ,0.31   ,0.27   ,0.35   ,0.12   ,0.18   ,0.47
20120621  ,-1.83  ,-1.64  ,-1.37  ,-2.03  ,-2.02  ,-1.89
20120622   ,0.35   ,0.17   ,0.39   ,0.09  ,-0.01   ,0.36
20120625  ,-1.17  ,-1.12  ,-0.75  ,-1.44  ,-1.32  ,-1.85
20120626  ,-0.01  ,-0.01  ,-0.02   ,0.19   ,0.20   ,0.24
20120627   ,0.75   ,0.79   ,0.91   ,0.69   ,0.85   ,1.36
20120628  ,-0.41  ,-0.16   ,0.27  ,-0.33  ,-0.02  ,-0.13
20120629   ,2.90   ,2.72   ,2.09   ,2.97   ,3.03   ,3.06
20120702   ,0.68   ,0.59   ,0.60   ,0.45   ,0.35   ,0.46
20120703   ,1.01   ,1.12   ,0.96   ,0.85   ,1.00   ,1.15
20120704   ,0.01   ,0.06   ,0.11  ,-0.10  ,-0.09  ,-0.19
20120705  ,-0.38  ,-0.34  ,-0.40  ,-0.26  ,-0.58  ,-1.23
20120706  ,-0.97  ,-1.19  ,-0.84  ,-0.98  ,-1.19  ,-1.40
20120709  ,-0.41  ,-0.42  ,-0.51  ,-0.27  ,-0.39  ,-0.54
20120710  ,-0.67  ,-0.62  ,-0.53  ,-0.34  ,-0.44  ,-0.47
20120711  ,-0.39  ,-0.34  ,-0.37  ,-0.40  ,-0.05   ,0.36
20120712  ,-0.72  ,-0.74  ,-0.83  ,-0.73  ,-0.68  ,-1.17
20120713   ,1.15   ,1.12   ,0.97   ,1.37   ,1.39   ,1.50
20120716   ,0.08   ,0.11  ,-0.12   ,0.01   ,0.04  ,-0.08
20120717   ,0.11   ,0.10  ,-0.02   ,0.42   ,0.51   ,0.41
20120718   ,0.36   ,0.14   ,0.04   ,0.80   ,0.76   ,0.24
20120719   ,0.74   ,0.74   ,0.55   ,0.96   ,0.75   ,0.39
20120720  ,-1.24  ,-1.17  ,-1.20  ,-1.38  ,-1.12  ,-2.06
20120723  ,-1.92  ,-1.99  ,-1.92  ,-1.53  ,-1.53  ,-1.88
20120724  ,-0.84  ,-0.76  ,-0.68  ,-0.72  ,-0.94  ,-1.07
20120725   ,0.35   ,0.23  ,-0.02  ,-0.08   ,0.27   ,0.23
20120726   ,1.10   ,1.54   ,1.34   ,1.89   ,1.97   ,2.46
20120727   ,1.16   ,1.55   ,1.46   ,1.63   ,1.82   ,2.25
20120730   ,0.01   ,0.27   ,0.40   ,0.22   ,0.35   ,0.56
20120731  ,-0.11  ,-0.21  ,-0.03  ,-0.37  ,-0.32  ,-0.36
20120801  ,-1.27  ,-1.13  ,-1.06  ,-0.43  ,-0.35  ,-0.38
20120802  ,-0.39  ,-0.41  ,-0.41  ,-0.62  ,-0.84  ,-1.38
20120803   ,1.34   ,1.48   ,1.13   ,1.83   ,2.08   ,2.82
20120806   ,0.91   ,1.01   ,0.90   ,0.55   ,0.57   ,1.00
20120807   ,0.69   ,0.59   ,0.56   ,0.49   ,0.79   ,1.09
20120808  ,-0.04   ,0.11   ,0.29  ,-0.02   ,0.06   ,0.11
20120809   ,0.21   ,0.23   ,0.39   ,0.13   ,0.20   ,0.24
20120810   ,0.12   ,0.04   ,0.03  ,-0.16   ,0.00  ,-0.02
20120813  ,-0.20  ,-0.18  ,-0.11  ,-0.07  ,-0.25  ,-0.08
20120814  ,-0.14   ,0.03   ,0.13   ,0.26   ,0.13   ,0.06
20120815   ,0.29   ,0.10   ,0.10   ,0.03   ,0.02  ,-0.17
20120816   ,0.69   ,0.90   ,0.89   ,0.62   ,0.93   ,1.12
20120817   ,0.56   ,0.67   ,0.60   ,0.21   ,0.16   ,0.63
20120820  ,-0.11  ,-0.02  ,-0.03   ,0.07  ,-0.18  ,-0.14
20120821   ,0.55   ,0.63   ,0.58   ,0.14   ,0.31   ,0.72
20120822  ,-0.01  ,-0.10  ,-0.09  ,-0.13  ,-0.16  ,-0.30
20120823  ,-0.24  ,-0.23  ,-0.33  ,-0.37  ,-0.46  ,-0.63
20120824  ,-0.26  ,-0.34  ,-0.26   ,0.24   ,0.08  ,-0.23
20120827  ,-0.02  ,-0.02  ,-0.08   ,0.12  ,-0.05   ,0.05
20120828   ,0.01  ,-0.02  ,-0.13  ,-0.08  ,-0.13  ,-0.26
20120829   ,0.14   ,0.00   ,0.11  ,-0.03  ,-0.08  ,-0.02
20120830  ,-0.98  ,-1.03  ,-0.92  ,-0.76  ,-0.88  ,-1.12
20120831   ,0.66   ,0.62   ,0.37   ,0.49   ,0.54   ,0.84
20120903   ,0.17   ,0.10   ,0.11   ,0.31   ,0.19   ,0.18
20120904   ,0.15  ,-0.04   ,0.00  ,-0.41  ,-0.56  ,-0.42
20120905  ,-0.26  ,-0.26  ,-0.33  ,-0.06  ,-0.17  ,-0.02
20120906   ,1.36   ,1.30   ,1.03   ,1.65   ,1.83   ,2.37
20120907   ,1.24   ,1.72   ,1.65   ,0.56   ,1.21   ,2.17
20120910   ,0.02  ,-0.07   ,0.08  ,-0.60  ,-0.40  ,-0.33
20120911   ,0.35   ,0.40   ,0.67   ,0.33   ,0.42   ,0.95
20120912   ,0.56   ,0.67   ,0.79   ,0.16   ,0.43   ,0.89
20120913   ,0.98   ,0.93   ,0.88   ,1.06   ,1.02   ,1.17
20120914   ,0.99   ,1.28   ,1.26   ,0.79   ,1.07   ,2.06
20120917  ,-0.24  ,-0.33  ,-0.50  ,-0.07  ,-0.45  ,-0.76
20120918  ,-0.37  ,-0.34  ,-0.28  ,-0.07  ,-0.43  ,-0.82
20120919   ,0.51   ,0.33   ,0.57   ,0.42   ,0.38   ,0.38
20120920  ,-0.56  ,-0.66  ,-0.79  ,-0.35  ,-0.51  ,-0.76
20120921   ,0.45   ,0.44   ,0.49   ,0.14   ,0.29   ,0.37
20120924  ,-0.40  ,-0.47  ,-0.25  ,-0.44  ,-0.39  ,-0.44
20120925  ,-0.57  ,-0.44  ,-0.34  ,-0.53  ,-0.34  ,-0.74
20120926  ,-0.70  ,-0.95  ,-0.79  ,-0.82  ,-0.98  ,-1.53
20120927   ,1.00   ,0.97   ,0.79   ,0.80   ,0.94   ,0.92
20120928  ,-0.45  ,-0.49  ,-0.69  ,-0.69  ,-0.82  ,-1.04
20121001   ,0.07   ,0.18   ,0.15   ,0.42   ,0.48   ,0.82
20121002  ,-0.20  ,-0.02  ,-0.06   ,0.07   ,0.04   ,0.17
20121003  ,-0.45  ,-0.48  ,-0.53   ,0.15  ,-0.20   ,0.08
20121004   ,0.88   ,1.08   ,0.91   ,0.60   ,0.85   ,1.15
20121005   ,0.12   ,0.32   ,0.36   ,0.18   ,0.39   ,0.49
20121008  ,-0.40  ,-0.45  ,-0.39  ,-0.53  ,-0.52  ,-0.63
20121009  ,-0.89  ,-0.89  ,-0.82  ,-1.08  ,-0.91  ,-0.99
20121010  ,-0.49  ,-0.54  ,-0.58  ,-0.59  ,-0.72  ,-0.53
20121011   ,0.02   ,0.24   ,0.15   ,0.10   ,0.29   ,0.79
20121012  ,-0.22  ,-0.12  ,-0.10   ,0.05  ,-0.24  ,-0.51
20121015   ,0.20   ,0.26   ,0.27   ,0.62   ,0.46   ,0.72
20121016   ,0.73   ,0.90   ,0.80   ,1.16   ,1.23   ,1.61
20121017   ,0.73   ,0.89   ,1.03   ,0.26   ,0.82   ,1.28
20121018  ,-0.22  ,-0.23  ,-0.08  ,-0.46  ,-0.02   ,0.19
20121019  ,-1.05  ,-0.96  ,-0.74  ,-1.20  ,-1.10  ,-1.23
20121022  ,-0.14  ,-0.14  ,-0.03  ,-0.05  ,-0.23  ,-0.06
20121023  ,-0.63  ,-0.80  ,-0.76  ,-1.32  ,-1.39  ,-1.67
20121024  ,-0.20  ,-0.15  ,-0.03  ,-0.01  ,-0.18  ,-0.05
20121025   ,0.41   ,0.10   ,0.14   ,0.14   ,0.31   ,0.16
20121026  ,-0.24  ,-0.02  ,-0.19   ,0.02  ,-0.03  ,-0.37
20121029  ,-0.18  ,-0.22  ,-0.37  ,-0.15  ,-0.35  ,-0.48
20121030   ,0.20   ,0.07  ,-0.02   ,0.24   ,0.41   ,0.56
